/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000000d0fbf30713.jpg,411,210,432,230,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000000d0fbf30713.jpg,444,223,455,239,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000000fdfffffdfd.jpg,239,166,253,181,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000000fdfffffdfd.jpg,320,148,336,164,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000000fdfffffdfd.jpg,300,162,310,173,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000000fdfffffdfd.jpg,494,166,501,174,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000000fdfffffdfd.jpg,448,165,456,172,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000000fdfffffdfd.jpg,746,176,754,184,mask_weared_incorrect
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000000fdfffffdfd.jpg,550,160,558,170,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000000fdfffffdfd.jpg,921,165,931,175,mask_weared_incorrect
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000000ffefefffff.jpg,445,192,518,280,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000001003fbeffff.jpg,14,213,421,766,mask_weared_incorrect
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000001d8fcf4b7f3.jpg,126,76,207,170,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000001d8fcf4b7f3.jpg,375,39,460,133,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000002f8fcfcdc1c.jpg,756,222,861,294,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000002f8fcfcdc1c.jpg,570,255,664,360,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000002f8fcfcdc1c.jpg,490,245,548,294,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000002f8fcfcdc1c.jpg,207,257,252,304,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000393ffffffb0.jpg,121,51,179,120,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000393ffffffb0.jpg,293,84,356,153,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000004243e3cbf37.jpg,116,112,139,165,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000004243e3cbf37.jpg,342,44,385,111,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000004d0f0fbffff.jpg,1321,444,1522,727,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000004d0f0fbffff.jpg,3317,647,3507,941,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000004d0f0fbffff.jpg,4907,979,5025,1160,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000006bfffd99fff.jpg,789,206,1014,500,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000006bfffd99fff.jpg,2664,475,2914,775,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000080910ffffff.jpg,716,1122,802,1233,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000080910ffffff.jpg,2725,735,2806,814,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000080910ffffff.jpg,3239,1066,3291,1154,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000080910ffffff.jpg,3693,1420,3791,1510,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000080910ffffff.jpg,3908,1458,4016,1535,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000080910ffffff.jpg,2633,1295,2735,1408,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000080910ffffff.jpg,2793,1333,2898,1443,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000838283c3e3e.jpg,336,78,431,194,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000083c3ebbbbef.jpg,690,219,728,261,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000083c3ebbbbef.jpg,492,184,541,236,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000083c3ebbbbef.jpg,291,220,333,275,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000083c3ebbbbef.jpg,733,180,768,220,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000083c3ebbbbef.jpg,236,171,278,220,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000083c7d7d7d7f.jpg,320,101,369,148,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000008587c7e6666.jpg,776,257,1329,1028,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000a0f3efefef6.jpg,153,65,197,124,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000a0f3efefef6.jpg,224,79,272,125,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000a0f3efefef6.jpg,277,12,399,117,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000a0f3efefef6.jpg,98,95,125,118,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000a0f3efefef6.jpg,77,115,90,129,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000c1e3e3e1c00.jpg,669,775,2074,2880,mask_weared_incorrect
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000c3e3e3e3c3e.jpg,215,92,311,203,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000cdfff6ff706.jpg,192,148,225,221,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000e1f0f9e1efe.jpg,213,149,263,207,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,282,778,362,893,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,556,827,635,912,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,760,835,850,939,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,982,778,1088,893,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,1239,797,1343,916,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,1492,731,1596,854,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,1760,663,1871,771,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,2058,682,2169,797,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,2488,622,2607,756,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,2918,582,3039,718,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,3301,603,3424,720,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,96,1076,173,1148,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,341,1071,420,1152,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,671,1020,756,1110,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,826,1052,916,1152,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,1165,1035,1250,1127,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,1390,1027,1492,1114,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,1592,1039,1682,1148,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,1933,1020,2001,1129,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,2309,1001,2396,1122,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,2816,997,2907,1084,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00000ffffd01ffff.jpg,3088,995,3199,1103,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000010181c7c3e1f.jpg,175,331,298,434,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,508,164,536,198,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,351,198,369,223,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,274,206,286,224,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,211,211,222,224,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,176,219,185,231,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,147,220,155,231,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,125,216,134,225,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,105,222,113,230,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,722,181,743,201,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,590,198,604,212,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,613,199,623,208,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,464,213,473,223,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,407,209,418,220,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,240,213,247,221,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,678,205,687,216,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,662,208,671,216,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000107cfcffffff.jpg,493,207,504,219,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000010e87878ffff.jpg,184,151,277,227,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00001818187cfcfe.jpg,859,130,931,260,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00001818187cfcfe.jpg,1559,669,1659,794,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000181b1b3d7e7e.jpg,663,212,918,601,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00001838187c7eff.jpg,217,170,381,386,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000187a7e3e63ff.jpg,149,158,297,322,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000189897b79fff.jpg,140,125,219,239,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00001c19bdbd1cfe.jpg,312,190,499,400,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00001cdcfc7c5f47.jpg,232,162,438,420,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00001fffff82005f.jpg,183,118,292,194,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00002020c0dbffff.jpg,117,123,198,232,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00002020c0dbffff.jpg,456,203,484,225,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00002020fcfcd61f.jpg,71,186,145,268,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00002020fcfcd61f.jpg,234,175,311,267,mask_weared_incorrect
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00002020fcfcd61f.jpg,457,196,508,277,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000207c0387feff.jpg,18,66,117,168,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000281e3e3e3e3f.jpg,656,179,733,252,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000281e3e3e3e3f.jpg,442,122,518,210,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000281e3e3e3e3f.jpg,252,150,326,235,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00002b23e3c3c3ff.jpg,478,269,672,538,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00002ca0001cfcfe.jpg,1034,1860,1529,2234,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000038183c3c18e1.jpg,367,249,894,906,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000038f3f3f7f3f7.jpg,420,488,532,609,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000038f3f3f7f3f7.jpg,523,336,604,411,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000038f3f3f7f3f7.jpg,331,119,352,144,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000038f3f3f7f3f7.jpg,238,152,259,180,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000038f3f3f7f3f7.jpg,155,138,176,165,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00003c3c06360f0f.jpg,188,93,276,183,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00003c3c06360f0f.jpg,79,90,178,182,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00003efefefef6f0.jpg,390,136,464,211,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000405b1937b737.jpg,196,217,272,300,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000405b1937b737.jpg,550,213,626,280,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000405b1937b737.jpg,695,288,765,368,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000405b1937b737.jpg,1028,260,1138,374,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000409fbfff9981.jpg,191,215,330,382,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00004167fd787414.jpg,142,106,184,138,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000606060c0ecff.jpg,293,219,348,289,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000060f72f1f1f1e.jpg,152,115,248,211,mask_weared_incorrect
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00006161fbfcfdfd.jpg,236,130,288,191,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00006161fbfcfdfd.jpg,389,116,444,181,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00006161fbfcfdfd.jpg,632,43,689,124,mask_weared_incorrect
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00006161fbfcfdfd.jpg,941,150,1002,229,mask_weared_incorrect
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000647c7c6c7e7e.jpg,291,77,450,272,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000074fcfcfcfc44.jpg,619,204,761,347,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00007f77333f1f1f.jpg,221,66,267,101,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00007fffefff7980.jpg,31,88,63,121,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00008068e81919ff.jpg,291,229,333,276,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00008068e81919ff.jpg,537,222,586,279,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00008068e81919ff.jpg,796,201,837,251,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000082c04e7f7cff.jpg,16,71,45,108,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000082c04e7f7cff.jpg,328,54,348,78,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000082c04e7f7cff.jpg,380,75,402,94,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000082c04e7f7cff.jpg,660,89,686,110,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000082c04e7f7cff.jpg,743,62,764,87,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000082c04e7f7cff.jpg,790,50,804,66,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000082e3232fe5ff.jpg,1096,241,1304,405,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000082e3232fe5ff.jpg,490,324,653,402,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000082e3232fe5ff.jpg,124,210,204,297,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000888e8a8afeff.jpg,636,149,677,207,mask_weared_incorrect
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000888e8a8afeff.jpg,804,150,845,198,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000888e8a8afeff.jpg,13,131,51,183,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00008dfffc3c3f1c.jpg,292,148,445,273,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00008dfffc3c3f1c.jpg,577,146,810,332,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00008dfffc3c3f1c.jpg,115,50,257,190,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000abfff878f0fc.jpg,195,312,227,344,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000abfff878f0fc.jpg,600,362,633,389,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000abfff878f0fc.jpg,306,343,343,373,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000abfff878f0fc.jpg,509,339,535,369,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000abfff878f0fc.jpg,1033,323,1095,388,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000abfff878f0fc.jpg,1134,334,1157,379,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000abfff878f0fc.jpg,34,323,61,358,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000abfff878f0fc.jpg,459,339,479,374,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000c0f8fecfc3c3.jpg,200,87,404,354,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000c0ffff9b2979.jpg,38,37,181,180,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000c8cedfceccf4.jpg,184,87,213,111,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000c8cedfceccf4.jpg,279,72,296,91,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000c8cedfceccf4.jpg,211,48,228,67,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000c8cedfceccf4.jpg,45,57,70,80,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000c8cedfceccf4.jpg,18,89,52,123,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000d83cf7efe7f8.jpg,96,76,107,89,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000d83cf7efe7f8.jpg,116,79,128,90,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000d83cf7efe7f8.jpg,139,76,151,87,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000d83cf7efe7f8.jpg,169,72,182,83,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000d8fe1f09bfff.jpg,774,253,811,306,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000d8fe1f09bfff.jpg,584,232,615,282,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000d8fe1f09bfff.jpg,405,214,443,266,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000d8fe1f09bfff.jpg,214,226,264,277,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000d8fe1f09bfff.jpg,100,107,145,182,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000d8fe1f09bfff.jpg,9,233,51,293,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000df3e1ebffb83.jpg,148,83,241,181,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000e6f4f6f8f0f9.jpg,23,160,198,477,mask_weared_incorrect
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000e6f4f6f8f0f9.jpg,334,295,513,449,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000e6f4f6f8f0f9.jpg,720,371,891,518,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000e6f4f6f8f0f9.jpg,1570,285,1671,363,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000e6f4f6f8f0f9.jpg,1852,180,1919,308,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000e6f4f6f8f0f9.jpg,1343,58,1451,257,mask_weared_incorrect
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000f3f7fde4e7e7.jpg,1012,304,1295,631,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000f8fbcec79fc0.jpg,158,64,178,86,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000f8fbcec79fc0.jpg,121,60,146,87,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000fcc393f3f3e3.jpg,102,318,600,680,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000fdbd9d9d9d99.jpg,188,155,276,238,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000fdbd9d9d9d99.jpg,436,166,513,241,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000fdbd9d9d9d99.jpg,626,239,658,282,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000fdfcbc000660.jpg,176,279,297,390,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000fdfcbc000660.jpg,372,216,488,355,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0000ffffef0e0002.jpg,466,289,758,510,with_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00010172f2f8f8f9.jpg,750,211,802,265,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00010172f2f8f8f9.jpg,224,180,279,251,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/00010172f2f8f8f9.jpg,387,204,438,251,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/0001070fffffffff.jpg,445,249,619,442,without_mask
/content/drive/MyDrive/FaceMaskDetection/dataset//dataset/train/image/000109091dfdfdf8.jpg,293,137,453,399,with_mask
